id_caso,categoria_caso,complejidad_caso,id_juez,carga_trabajo_juez_pct,especialidad_coincide,tiempo_resolucion_dias
EXP-70868,Laboral,5,J-002,37.28,0,135
EXP-62721,Familiar,1,J-005,51.62,0,68
EXP-33016,Laboral,3,J-004,34.51,0,123
EXP-24533,Penal,3,J-003,10.38,1,38
EXP-93931,Laboral,2,J-005,35.75,0,98
EXP-99638,Penal,3,J-001,22.58,0,134
EXP-37551,Penal,3,J-002,67.86,0,115
EXP-68484,Penal,3,J-003,89.34,1,77
EXP-51407,Familiar,4,J-002,56.65,1,59
EXP-73079,Penal,1,J-001,83.74,0,106
EXP-68917,Familiar,5,J-001,57.68,0,146
EXP-63366,Penal,4,J-003,47.4,1,76
EXP-18621,Laboral,1,J-004,16.51,0,89
EXP-32208,Familiar,2,J-002,69.16,1,17
EXP-94751,Familiar,1,J-004,49.8,1,27
EXP-14194,Laboral,1,J-005,24.09,0,87
EXP-19690,Laboral,4,J-003,10.43,0,129
EXP-30870,Laboral,1,J-003,72.07,0,75
EXP-52588,Familiar,2,J-002,24.63,1,41
EXP-50207,Familiar,4,J-004,34.76,1,52
EXP-25356,Familiar,1,J-005,88.19,0,138
EXP-11775,Penal,3,J-003,78.88,1,52
EXP-93408,Familiar,2,J-001,28.46,0,77
EXP-35289,Penal,3,J-005,79.86,1,79
EXP-68424,Laboral,5,J-003,19.73,0,146
EXP-51340,Laboral,2,J-001,56.97,1,35
EXP-91830,Laboral,2,J-005,11.84,0,101
EXP-66952,Familiar,4,J-005,28.59,0,124
EXP-56982,Laboral,3,J-005,63.83,0,92
EXP-86989,Familiar,4,J-005,89.27,0,171
EXP-94562,Laboral,1,J-001,74.98,1,14
EXP-68928,Penal,5,J-001,77.67,0,166
EXP-92929,Penal,3,J-004,67.01,0,105
EXP-49145,Laboral,1,J-004,24.11,0,79
EXP-98926,Laboral,1,J-002,19.93,0,86
EXP-55441,Familiar,2,J-002,17.07,1,28
EXP-70288,Laboral,3,J-002,20.87,0,127
EXP-16480,Familiar,2,J-005,90.31,0,123
EXP-15856,Familiar,5,J-003,90.42,0,173
EXP-60750,Laboral,2,J-001,90.7,1,78
EXP-40831,Familiar,5,J-002,15.88,1,73
EXP-10099,Penal,3,J-001,13.38,0,116
EXP-71870,Laboral,4,J-004,59.41,0,132
EXP-78689,Familiar,1,J-001,43.34,0,87
EXP-90766,Laboral,4,J-004,86.57,0,146
EXP-64242,Laboral,2,J-002,12.12,0,115
EXP-38897,Familiar,3,J-003,45.81,0,105
EXP-45889,Laboral,2,J-003,42.19,0,93
EXP-15960,Familiar,2,J-005,27.43,0,82
EXP-24842,Familiar,2,J-002,59.27,1,45
EXP-63443,Familiar,1,J-002,88.03,1,48
EXP-98507,Laboral,3,J-004,84.23,0,132
EXP-15206,Familiar,3,J-002,24.36,1,52
EXP-18598,Laboral,2,J-005,88.51,0,111
EXP-93089,Penal,4,J-004,81.55,0,167
EXP-92788,Penal,3,J-003,27.6,1,56
EXP-79406,Familiar,5,J-001,54.14,0,138
EXP-45368,Laboral,2,J-002,33.15,0,115
EXP-55952,Laboral,4,J-004,26.5,0,112
EXP-32206,Familiar,2,J-003,77.4,0,124
EXP-36285,Penal,5,J-003,45.67,1,80
EXP-47879,Familiar,3,J-005,94.47,0,139
EXP-16645,Penal,3,J-002,69.17,0,113
EXP-44443,Familiar,2,J-004,61.53,1,46
EXP-80284,Laboral,5,J-004,67.65,0,126
EXP-80621,Laboral,3,J-005,17.23,0,112
EXP-22190,Familiar,3,J-003,30.94,0,108
EXP-11214,Penal,2,J-004,12.57,0,91
EXP-48571,Familiar,1,J-003,19.33,0,88
EXP-22798,Penal,3,J-004,43.39,0,103
EXP-83708,Laboral,4,J-005,77.66,0,138
EXP-47825,Familiar,5,J-001,80.32,0,189
EXP-34534,Laboral,1,J-002,56.96,0,85
EXP-56884,Laboral,2,J-002,15.32,0,76
EXP-99755,Laboral,3,J-003,49.65,0,101
EXP-80864,Penal,3,J-002,31.71,0,90
EXP-86291,Penal,5,J-003,31.27,1,75
EXP-84460,Familiar,3,J-003,66.04,0,116
EXP-89753,Laboral,2,J-004,30.45,0,92
EXP-47760,Laboral,3,J-004,90.83,0,130
EXP-29909,Laboral,5,J-003,47.18,0,143
EXP-54568,Familiar,3,J-005,10.52,0,111
EXP-63213,Familiar,3,J-002,69.7,1,44
EXP-35022,Familiar,2,J-004,14.79,1,24
EXP-60756,Penal,4,J-004,64.1,0,128
EXP-72142,Penal,2,J-001,72.95,0,89
EXP-27679,Familiar,5,J-004,31.54,1,86
EXP-16514,Penal,4,J-002,51.13,0,115
EXP-70860,Familiar,3,J-002,37.24,1,47
EXP-90569,Familiar,5,J-004,93.0,1,112
EXP-39974,Familiar,4,J-004,45.57,1,71
EXP-74242,Penal,3,J-003,64.06,1,43
EXP-98422,Laboral,3,J-001,14.02,1,41
EXP-68238,Penal,2,J-004,87.41,0,135
EXP-41927,Familiar,1,J-001,56.02,0,70
EXP-97554,Penal,4,J-005,40.52,1,62
EXP-31300,Penal,3,J-001,61.86,0,93
EXP-80461,Penal,4,J-003,53.44,1,67
EXP-13915,Familiar,5,J-001,38.37,0,125
EXP-32793,Penal,5,J-005,87.36,1,91
EXP-74553,Penal,5,J-001,18.56,0,144
EXP-78137,Penal,1,J-005,36.41,1,29
EXP-55301,Familiar,2,J-004,47.07,1,37
EXP-76161,Laboral,3,J-005,75.93,0,152
EXP-16476,Laboral,1,J-002,28.22,0,74
EXP-66339,Familiar,4,J-004,80.12,1,110
EXP-67417,Familiar,2,J-004,76.12,1,63
EXP-37048,Familiar,2,J-002,91.15,1,53
EXP-67399,Familiar,3,J-004,71.24,1,49
EXP-84380,Laboral,1,J-003,64.68,0,101
EXP-58341,Familiar,5,J-001,24.96,0,131
EXP-94059,Familiar,2,J-005,33.34,0,89
EXP-60442,Laboral,2,J-005,84.56,0,116
EXP-44258,Laboral,5,J-004,12.28,0,117
EXP-52322,Familiar,1,J-003,93.5,0,120
EXP-63468,Penal,4,J-002,23.79,0,110
EXP-88276,Familiar,3,J-004,48.38,1,45
EXP-19044,Familiar,2,J-001,25.45,0,106
EXP-26330,Penal,4,J-003,76.18,1,71
EXP-75475,Laboral,1,J-005,65.96,0,86
EXP-13519,Laboral,2,J-004,50.07,0,101
EXP-68511,Penal,1,J-003,22.93,1,30
EXP-20410,Familiar,1,J-002,41.85,1,7
EXP-12107,Penal,3,J-005,87.42,1,95
EXP-73933,Laboral,4,J-004,25.34,0,111
EXP-80945,Familiar,2,J-004,85.61,1,69
EXP-86653,Penal,3,J-001,29.6,0,107
EXP-58139,Familiar,1,J-004,13.11,1,17
EXP-58662,Penal,2,J-002,63.63,0,82
EXP-99022,Familiar,3,J-005,22.09,0,123
EXP-80840,Familiar,2,J-002,37.47,1,38
EXP-95778,Laboral,2,J-001,87.08,1,59
EXP-65235,Penal,4,J-004,73.0,0,123
EXP-38175,Familiar,4,J-003,49.43,0,140
EXP-55586,Penal,3,J-001,42.93,0,124
EXP-37972,Familiar,3,J-003,11.96,0,103
EXP-83937,Penal,3,J-003,42.06,1,61
EXP-80055,Laboral,3,J-004,93.75,0,144
EXP-44540,Penal,4,J-005,17.66,1,68
EXP-72533,Laboral,1,J-002,38.75,0,86
EXP-69149,Penal,4,J-001,81.69,0,149
EXP-31767,Penal,2,J-003,66.8,1,36
EXP-66485,Penal,5,J-005,52.35,1,70
EXP-77699,Laboral,2,J-005,91.83,0,122
EXP-42688,Familiar,4,J-005,58.01,0,136
EXP-51051,Laboral,1,J-001,89.27,1,75
EXP-55078,Laboral,5,J-001,57.51,1,87
EXP-18035,Penal,5,J-002,56.16,0,152
EXP-70975,Familiar,3,J-003,48.43,0,124
EXP-42002,Penal,4,J-003,20.38,1,71
EXP-69941,Laboral,1,J-002,56.28,0,96
EXP-18482,Familiar,1,J-001,88.32,0,106
EXP-39892,Penal,4,J-004,85.49,0,172
EXP-50532,Familiar,4,J-004,45.02,1,71
EXP-43736,Penal,4,J-001,84.28,0,157
EXP-47189,Laboral,5,J-004,84.17,0,190
EXP-38737,Laboral,3,J-003,73.64,0,98
EXP-11888,Penal,4,J-005,94.31,1,94
EXP-55468,Penal,3,J-002,67.6,0,105
EXP-79036,Laboral,1,J-004,75.62,0,117
EXP-65350,Familiar,1,J-002,23.05,1,15
EXP-13959,Familiar,2,J-002,65.88,1,37
EXP-50337,Familiar,5,J-004,68.65,1,77
EXP-64333,Familiar,1,J-005,35.19,0,69
EXP-84956,Familiar,3,J-004,30.19,1,47
EXP-22353,Familiar,4,J-004,26.41,1,57
EXP-61168,Familiar,2,J-005,78.23,0,136
EXP-43332,Laboral,4,J-005,49.01,0,130
EXP-70656,Familiar,1,J-002,25.19,1,19
EXP-19408,Familiar,4,J-005,30.81,0,127
EXP-16091,Laboral,5,J-003,63.06,0,138
EXP-84158,Familiar,2,J-003,19.14,0,100
EXP-53391,Familiar,2,J-001,92.97,0,119
EXP-62043,Penal,3,J-001,92.97,0,145
EXP-35269,Familiar,2,J-002,54.57,1,20
EXP-77626,Familiar,4,J-003,27.01,0,132
EXP-25246,Laboral,2,J-002,35.28,0,108
EXP-50389,Penal,2,J-004,14.93,0,79
EXP-59460,Penal,4,J-003,23.42,1,64
EXP-83028,Familiar,1,J-001,37.96,0,82
EXP-36239,Familiar,3,J-004,64.82,1,52
EXP-23926,Familiar,2,J-005,56.8,0,86
EXP-64470,Penal,3,J-003,63.63,1,58
EXP-62420,Familiar,2,J-004,82.91,1,85
EXP-14391,Penal,3,J-004,34.85,0,85
EXP-96536,Penal,4,J-004,80.87,0,187
EXP-59206,Penal,5,J-004,55.66,0,147
EXP-91080,Penal,2,J-001,58.13,0,105
EXP-31708,Penal,5,J-003,28.05,1,69
EXP-45638,Penal,4,J-001,89.44,0,160
EXP-10870,Laboral,5,J-001,68.33,1,76
EXP-32606,Laboral,2,J-002,78.78,0,120
EXP-93382,Laboral,3,J-003,60.28,0,114
EXP-79467,Laboral,4,J-003,33.31,0,138
EXP-78623,Laboral,5,J-001,82.82,1,125
EXP-11955,Penal,3,J-004,92.46,0,128
EXP-38618,Penal,4,J-001,57.6,0,124
EXP-48094,Penal,3,J-003,93.4,1,85
EXP-16906,Laboral,4,J-003,56.79,0,124
EXP-13055,Penal,1,J-005,85.56,1,66
EXP-31446,Penal,5,J-003,79.43,1,103
EXP-17950,Penal,5,J-001,89.59,0,169
EXP-70097,Laboral,5,J-005,60.47,0,120
EXP-57523,Laboral,5,J-002,22.55,0,138
EXP-98954,Penal,5,J-003,66.1,1,70
EXP-14143,Familiar,1,J-004,60.62,1,17
EXP-35465,Penal,3,J-003,20.26,1,46
EXP-51698,Laboral,5,J-002,86.68,0,180
EXP-79588,Familiar,2,J-005,38.58,0,93
EXP-72768,Penal,3,J-002,23.04,0,121
EXP-20814,Familiar,4,J-001,66.88,0,104
EXP-28668,Laboral,1,J-004,65.26,0,82
EXP-80669,Familiar,2,J-003,25.75,0,79
EXP-99873,Laboral,1,J-005,48.74,0,83
EXP-80439,Laboral,2,J-005,66.92,0,85
EXP-60815,Laboral,5,J-003,79.32,0,191
EXP-90289,Penal,5,J-002,77.55,0,169
EXP-30926,Familiar,4,J-004,63.31,1,54
EXP-94840,Familiar,2,J-002,49.58,1,33
EXP-19784,Laboral,4,J-005,19.84,0,116
EXP-90246,Penal,5,J-001,46.19,0,159
EXP-69781,Penal,3,J-002,41.39,0,128
EXP-21243,Laboral,1,J-004,69.47,0,91
EXP-87446,Penal,2,J-003,87.52,1,65
EXP-95962,Laboral,4,J-004,43.05,0,137
EXP-48484,Penal,3,J-001,54.6,0,123
EXP-11885,Laboral,4,J-001,71.32,1,69
EXP-91375,Laboral,3,J-003,26.15,0,108
EXP-77557,Familiar,1,J-005,51.03,0,79
EXP-23287,Penal,2,J-005,82.13,1,70
EXP-93493,Penal,5,J-004,14.63,0,137
EXP-78534,Penal,3,J-002,70.67,0,124
EXP-99033,Familiar,4,J-005,24.92,0,112
EXP-11492,Penal,3,J-001,48.93,0,108
EXP-47519,Penal,3,J-003,77.24,1,72
EXP-74547,Laboral,1,J-002,54.93,0,91
EXP-87717,Penal,3,J-003,68.91,1,56
EXP-65738,Laboral,3,J-004,34.15,0,119
EXP-27631,Laboral,2,J-001,67.87,1,16
EXP-31985,Familiar,5,J-002,81.31,1,97
EXP-52582,Laboral,5,J-003,30.56,0,143
EXP-62985,Penal,5,J-002,91.04,0,179
EXP-96361,Familiar,3,J-002,92.47,1,104
EXP-62924,Penal,4,J-002,89.3,0,151
EXP-99272,Familiar,1,J-003,91.31,0,129
EXP-21655,Familiar,4,J-003,56.35,0,125
EXP-16557,Laboral,1,J-003,48.04,0,86
EXP-39448,Familiar,3,J-004,65.9,1,51
EXP-54836,Familiar,2,J-005,28.74,0,72
EXP-85847,Penal,4,J-005,36.8,1,59
EXP-64251,Familiar,3,J-001,32.36,0,101
EXP-12769,Laboral,5,J-005,14.58,0,142
EXP-78154,Familiar,4,J-002,16.03,1,66
EXP-56299,Laboral,3,J-003,91.28,0,164
EXP-89861,Penal,4,J-001,25.88,0,126
EXP-39223,Laboral,5,J-005,18.76,0,150
EXP-17266,Penal,5,J-005,60.49,1,73
EXP-88112,Penal,3,J-003,34.55,1,53
EXP-52002,Familiar,5,J-005,25.66,0,164
EXP-48579,Penal,1,J-003,21.82,1,16
EXP-85432,Penal,2,J-003,36.73,1,34
EXP-26232,Penal,1,J-001,78.04,0,123
EXP-16134,Familiar,2,J-002,39.75,1,28
EXP-38991,Laboral,2,J-002,36.74,0,100
EXP-70326,Penal,1,J-001,14.04,0,65
EXP-29559,Penal,5,J-004,25.05,0,118
EXP-75567,Laboral,3,J-001,12.55,1,61
EXP-31398,Penal,1,J-004,71.02,0,88
EXP-34873,Familiar,2,J-005,32.71,0,99
EXP-63388,Familiar,1,J-001,92.53,0,117
EXP-26478,Laboral,5,J-005,71.18,0,146
EXP-83710,Familiar,2,J-002,38.88,1,25
EXP-63270,Laboral,4,J-003,16.47,0,114
EXP-76957,Penal,5,J-004,88.76,0,167
EXP-99423,Laboral,5,J-002,59.72,0,149
EXP-98474,Penal,2,J-001,34.24,0,89
EXP-16537,Familiar,2,J-001,20.9,0,94
EXP-39559,Laboral,5,J-004,39.9,0,145
EXP-45026,Penal,5,J-003,15.43,1,64
EXP-11973,Laboral,1,J-002,34.0,0,57
EXP-45876,Penal,3,J-004,63.73,0,113
EXP-33099,Familiar,1,J-005,50.24,0,78
EXP-87676,Familiar,5,J-002,93.02,1,110
EXP-25047,Laboral,5,J-002,20.8,0,159
EXP-72313,Familiar,5,J-005,78.99,0,165
EXP-14858,Penal,3,J-003,44.16,1,51
EXP-93369,Penal,2,J-002,36.56,0,92
EXP-39392,Penal,5,J-004,38.61,0,161
EXP-23473,Laboral,3,J-001,84.71,1,84
EXP-24468,Laboral,1,J-005,45.94,0,98
EXP-26996,Penal,2,J-002,88.66,0,134
EXP-25125,Laboral,2,J-002,13.22,0,103
EXP-62235,Familiar,5,J-002,60.3,1,81
EXP-28672,Laboral,3,J-003,60.99,0,122
EXP-24763,Familiar,3,J-001,81.14,0,118
EXP-81644,Penal,2,J-004,55.23,0,97
EXP-45204,Familiar,5,J-005,71.42,0,149
EXP-46627,Penal,4,J-003,77.13,1,97
EXP-28253,Penal,1,J-005,11.3,1,7
EXP-55114,Penal,1,J-003,73.65,1,9
EXP-91459,Familiar,5,J-001,90.1,0,179
EXP-13809,Familiar,3,J-001,88.68,0,137
EXP-41397,Familiar,5,J-002,54.59,1,81
EXP-93506,Laboral,3,J-002,11.64,0,95
EXP-43251,Laboral,1,J-005,48.68,0,64
EXP-81725,Penal,1,J-004,13.8,0,73
EXP-56762,Familiar,2,J-004,52.92,1,40
EXP-51547,Laboral,3,J-001,46.34,1,44
EXP-29753,Familiar,5,J-003,78.59,0,183
EXP-63719,Laboral,2,J-003,50.99,0,80
EXP-15851,Familiar,1,J-005,18.39,0,84
EXP-96438,Familiar,5,J-005,84.87,0,181
EXP-42195,Penal,2,J-004,66.3,0,91
EXP-12508,Familiar,1,J-003,33.32,0,78
EXP-12035,Laboral,2,J-003,36.87,0,101
EXP-10375,Penal,1,J-004,32.32,0,87
EXP-81120,Familiar,1,J-001,12.51,0,74
EXP-35337,Laboral,2,J-005,67.57,0,80
EXP-23300,Penal,1,J-003,82.26,1,54
EXP-60361,Familiar,4,J-005,49.42,0,143
EXP-73052,Laboral,3,J-004,29.01,0,120
EXP-88782,Penal,1,J-002,27.1,0,102
EXP-68965,Penal,5,J-001,85.14,0,152
EXP-77337,Penal,1,J-004,28.91,0,84
EXP-54145,Penal,1,J-005,25.81,1,10
EXP-31420,Familiar,3,J-004,29.88,1,41
EXP-47067,Penal,2,J-003,21.82,1,30
EXP-70909,Penal,3,J-003,63.4,1,55
EXP-42911,Familiar,4,J-001,76.65,0,152
EXP-48690,Laboral,1,J-001,93.24,1,47
EXP-12001,Laboral,2,J-003,46.5,0,102
EXP-92413,Laboral,1,J-004,65.93,0,85
EXP-36374,Penal,2,J-002,16.4,0,106
EXP-52934,Familiar,1,J-004,42.14,1,27
EXP-97146,Penal,4,J-005,47.64,1,72
EXP-44292,Familiar,2,J-002,38.36,1,35
EXP-35031,Familiar,5,J-004,60.03,1,92
EXP-69377,Laboral,3,J-002,31.69,0,90
EXP-94413,Laboral,4,J-005,43.11,0,133
EXP-47710,Penal,5,J-003,46.21,1,70
EXP-18426,Familiar,2,J-001,38.55,0,119
EXP-24921,Laboral,2,J-003,91.48,0,131
EXP-46924,Laboral,4,J-002,88.82,0,158
EXP-36103,Familiar,5,J-003,23.64,0,152
EXP-82596,Penal,3,J-004,94.43,0,138
EXP-50606,Laboral,2,J-003,31.1,0,90
EXP-79533,Familiar,5,J-001,53.45,0,139
EXP-24951,Familiar,5,J-005,72.54,0,147
EXP-50135,Laboral,3,J-005,91.96,0,157
EXP-90871,Laboral,1,J-002,86.25,0,128
EXP-73671,Laboral,5,J-001,94.95,1,120
EXP-83501,Laboral,5,J-001,56.72,1,67
EXP-64739,Penal,2,J-003,31.65,1,30
EXP-80279,Penal,2,J-005,17.03,1,16
EXP-60861,Penal,3,J-002,26.96,0,122
EXP-83883,Familiar,3,J-003,73.33,0,118
EXP-27124,Familiar,5,J-003,68.35,0,128
EXP-10632,Penal,4,J-005,78.56,1,105
EXP-31305,Laboral,2,J-003,69.77,0,104
EXP-36470,Familiar,1,J-002,15.34,1,12
EXP-60325,Laboral,4,J-003,50.45,0,116
EXP-55834,Familiar,2,J-005,28.77,0,96
EXP-15334,Penal,3,J-005,15.45,1,56
EXP-60829,Penal,1,J-002,90.89,0,107
EXP-91631,Penal,4,J-003,17.0,1,60
EXP-20682,Familiar,1,J-004,61.53,1,28
EXP-96016,Familiar,5,J-001,29.7,0,153
EXP-27383,Laboral,1,J-005,93.61,0,92
EXP-87371,Penal,4,J-002,76.99,0,177
EXP-38557,Familiar,2,J-002,30.96,1,36
EXP-21469,Laboral,2,J-005,65.79,0,86
EXP-17443,Familiar,4,J-001,10.19,0,128
EXP-33633,Laboral,3,J-003,20.98,0,131
EXP-33498,Familiar,1,J-002,66.94,1,27
EXP-34000,Familiar,3,J-002,46.31,1,40
EXP-80389,Penal,4,J-005,37.81,1,69
EXP-22185,Familiar,5,J-005,18.41,0,140
EXP-98310,Penal,2,J-001,14.3,0,93
EXP-25327,Familiar,1,J-005,90.89,0,128
EXP-98780,Familiar,5,J-003,18.37,0,157
EXP-30425,Penal,4,J-001,76.86,0,181
EXP-54741,Familiar,3,J-005,27.41,0,109
EXP-46939,Laboral,4,J-002,13.73,0,126
EXP-55183,Penal,4,J-001,38.45,0,113
EXP-61584,Laboral,4,J-005,90.6,0,166
EXP-76644,Penal,5,J-005,59.15,1,71
EXP-23111,Familiar,1,J-002,22.56,1,18
EXP-19392,Familiar,4,J-004,23.05,1,62
EXP-66736,Penal,2,J-002,32.61,0,115
EXP-58201,Penal,4,J-003,87.96,1,98
EXP-24523,Laboral,2,J-005,92.63,0,132
EXP-79879,Penal,3,J-004,87.3,0,150
EXP-71139,Penal,3,J-001,78.04,0,128
EXP-34117,Familiar,4,J-005,51.07,0,107
EXP-47816,Laboral,4,J-003,89.2,0,158
EXP-56779,Penal,1,J-003,86.11,1,54
EXP-57666,Laboral,1,J-004,26.2,0,87
EXP-89909,Familiar,3,J-002,16.09,1,41
EXP-85282,Laboral,1,J-001,50.7,1,16
EXP-83723,Penal,5,J-004,65.34,0,144
EXP-60558,Penal,1,J-002,50.4,0,90
EXP-16178,Familiar,1,J-001,10.67,0,82
EXP-91408,Laboral,4,J-001,50.24,1,63
EXP-87319,Penal,2,J-003,34.18,1,32
EXP-84054,Familiar,1,J-001,69.95,0,76
EXP-27062,Laboral,1,J-001,69.46,1,19
EXP-51309,Penal,2,J-002,13.51,0,93
EXP-69639,Penal,3,J-003,84.08,1,64
EXP-47763,Penal,2,J-003,57.81,1,34
EXP-29429,Penal,4,J-005,63.98,1,63
EXP-84376,Laboral,4,J-005,86.61,0,156
EXP-58369,Laboral,3,J-002,19.95,0,101
EXP-40508,Familiar,3,J-003,90.07,0,135
EXP-37005,Penal,2,J-005,83.03,1,74
EXP-70780,Familiar,4,J-003,51.44,0,129
EXP-51669,Familiar,4,J-003,16.32,0,133
EXP-63383,Penal,1,J-003,85.43,1,72
EXP-60373,Penal,5,J-002,33.14,0,149
EXP-86109,Penal,1,J-001,34.37,0,86
EXP-43854,Familiar,2,J-003,34.53,0,97
EXP-91092,Penal,1,J-002,10.5,0,71
EXP-18292,Familiar,4,J-005,14.8,0,131
EXP-91886,Penal,1,J-003,38.62,1,13
EXP-92632,Laboral,2,J-005,48.54,0,95
EXP-11132,Laboral,4,J-005,93.89,0,170
EXP-43670,Familiar,2,J-002,84.83,1,50
EXP-37082,Laboral,1,J-003,12.61,0,74
EXP-50219,Familiar,5,J-003,69.39,0,148
EXP-89628,Penal,3,J-001,13.92,0,113
EXP-54662,Laboral,4,J-002,50.54,0,124
EXP-58910,Familiar,3,J-004,63.64,1,58
EXP-66503,Familiar,5,J-002,13.5,1,76
EXP-23451,Familiar,4,J-001,18.16,0,122
EXP-23031,Penal,2,J-001,54.96,0,94
EXP-58689,Penal,3,J-002,34.59,0,102
EXP-30964,Familiar,3,J-005,63.04,0,114
EXP-35359,Penal,3,J-002,52.85,0,102
EXP-58928,Laboral,3,J-002,93.15,0,150
EXP-48486,Laboral,5,J-004,71.56,0,135
EXP-13284,Penal,5,J-002,93.88,0,185
EXP-56314,Penal,3,J-004,45.81,0,107
EXP-62012,Penal,3,J-002,51.01,0,118
EXP-85342,Familiar,5,J-002,11.95,1,81
EXP-58224,Penal,2,J-002,27.99,0,101
EXP-77722,Penal,2,J-003,53.43,1,22
EXP-58566,Laboral,4,J-004,73.87,0,122
EXP-90691,Familiar,5,J-005,87.11,0,172
EXP-61335,Penal,2,J-001,28.23,0,79
EXP-31816,Penal,3,J-002,50.16,0,116
EXP-51094,Familiar,1,J-001,66.95,0,88
EXP-16268,Laboral,3,J-002,49.57,0,110
EXP-59520,Laboral,3,J-003,29.38,0,131
EXP-32091,Laboral,2,J-001,79.05,1,61
EXP-14866,Laboral,5,J-001,69.13,1,71
EXP-22138,Penal,4,J-004,41.13,0,144
EXP-41651,Familiar,4,J-002,64.68,1,67
EXP-83094,Laboral,2,J-005,19.43,0,96
EXP-58896,Laboral,4,J-004,14.66,0,124
EXP-29647,Penal,3,J-002,37.23,0,127
EXP-85630,Familiar,4,J-003,55.12,0,124
EXP-92197,Penal,1,J-001,36.08,0,76
EXP-21226,Familiar,5,J-004,82.68,1,121
EXP-42044,Laboral,1,J-001,64.11,1,25
EXP-32781,Laboral,3,J-001,43.15,1,36
EXP-78404,Penal,4,J-003,28.06,1,66
EXP-22659,Laboral,2,J-004,81.55,0,112
EXP-65186,Penal,1,J-001,83.33,0,89
EXP-10687,Penal,3,J-003,63.07,1,48
EXP-97151,Laboral,5,J-004,18.02,0,157
EXP-50799,Familiar,1,J-004,85.71,1,41
EXP-24396,Familiar,3,J-002,77.45,1,77
EXP-84983,Laboral,3,J-003,48.63,0,117
EXP-13725,Penal,3,J-002,90.81,0,153
EXP-29945,Laboral,3,J-001,35.58,1,40
EXP-42065,Penal,4,J-003,48.57,1,60
EXP-20530,Penal,5,J-004,43.82,0,126
EXP-39899,Laboral,5,J-005,52.11,0,152
EXP-52210,Familiar,2,J-001,51.95,0,81
EXP-95722,Penal,3,J-003,55.31,1,45
EXP-97078,Penal,3,J-002,33.17,0,121
EXP-52705,Laboral,1,J-005,52.4,0,98
EXP-44135,Familiar,3,J-002,68.21,1,57
EXP-15599,Penal,2,J-004,35.17,0,83
EXP-38646,Laboral,2,J-003,56.73,0,99
EXP-18544,Penal,3,J-004,70.82,0,126
EXP-53841,Familiar,4,J-003,75.29,0,159
EXP-29291,Laboral,4,J-003,47.64,0,136
EXP-20177,Penal,2,J-003,85.54,1,63
EXP-99822,Familiar,2,J-002,49.22,1,22
EXP-43416,Penal,1,J-004,76.12,0,118
EXP-46723,Familiar,5,J-003,22.86,0,156
EXP-44239,Familiar,3,J-003,41.04,0,98
EXP-30653,Laboral,4,J-003,66.58,0,120
EXP-78743,Laboral,3,J-005,28.67,0,127
EXP-79513,Familiar,3,J-002,37.94,1,49
EXP-67986,Familiar,3,J-001,13.46,0,122
EXP-36522,Laboral,1,J-003,69.8,0,82
EXP-68951,Laboral,2,J-003,88.96,0,121
EXP-62616,Penal,4,J-003,37.6,1,62
EXP-60473,Laboral,5,J-003,56.99,0,121
EXP-30125,Penal,3,J-002,83.96,0,146
EXP-53117,Penal,2,J-004,18.86,0,109
EXP-85078,Laboral,3,J-005,10.55,0,116
EXP-25381,Laboral,4,J-001,69.48,1,53
EXP-81790,Familiar,1,J-002,35.27,1,34
EXP-16463,Laboral,1,J-003,68.17,0,91
EXP-29773,Laboral,3,J-002,63.14,0,122
EXP-34327,Familiar,1,J-002,47.7,1,22
EXP-17217,Laboral,4,J-004,10.54,0,130
EXP-34708,Penal,3,J-004,58.98,0,114
EXP-24101,Penal,5,J-005,80.06,1,103
EXP-62542,Familiar,4,J-003,16.87,0,126
EXP-93291,Familiar,4,J-001,38.22,0,108
EXP-89706,Penal,3,J-003,56.54,1,55
EXP-26694,Laboral,2,J-002,14.47,0,86
EXP-94804,Laboral,1,J-004,16.52,0,70
EXP-46400,Penal,2,J-004,52.69,0,92
EXP-25329,Penal,1,J-001,10.27,0,91
EXP-94373,Laboral,5,J-003,54.32,0,143
EXP-51570,Laboral,5,J-003,91.13,0,166
EXP-55332,Penal,1,J-005,79.8,1,49
EXP-36571,Penal,4,J-003,44.87,1,62
EXP-28833,Laboral,4,J-003,36.4,0,115
EXP-36147,Familiar,2,J-005,33.88,0,101
EXP-88962,Laboral,3,J-002,62.01,0,126
EXP-69883,Penal,1,J-002,13.18,0,67
EXP-83930,Laboral,3,J-001,46.04,1,52
EXP-32652,Penal,1,J-001,24.21,0,72
EXP-83386,Laboral,1,J-003,54.98,0,82
EXP-75229,Laboral,1,J-004,12.63,0,96
EXP-49005,Laboral,5,J-001,89.93,1,99
EXP-58479,Penal,2,J-003,83.26,1,70
EXP-77290,Familiar,1,J-004,60.37,1,16
EXP-86648,Penal,3,J-004,51.3,0,127
EXP-83420,Laboral,1,J-003,68.77,0,78
EXP-78346,Laboral,5,J-004,38.61,0,135
EXP-96219,Familiar,5,J-003,42.67,0,131
EXP-37284,Penal,3,J-004,81.77,0,132
EXP-76618,Laboral,5,J-003,44.89,0,132
EXP-12695,Familiar,4,J-001,35.14,0,116
EXP-72027,Laboral,5,J-001,12.05,1,77
EXP-62397,Laboral,3,J-002,86.35,0,118
EXP-84216,Penal,4,J-002,88.95,0,173
